round,phase,dataset,model,split,B,E,client_id,train_loss,global_loss,accuracy,macro_f1,train_time,eval_time,bytes_sent,bytes_recv,samples,peak_memory_mb,status,pi_temp,pi_throttled
11,train,mnist,tinycnn_mnist,iid,64,4,client0,0.00014924517102940388,,,,6.16784730006475,,,,20008.0,542.671875,ok,,
11,train,mnist,tinycnn_mnist,iid,64,4,client1,0.00012356132381748333,,,,6.110820000059903,,,,19992.0,514.00390625,ok,,
11,eval,mnist,tinycnn_mnist,iid,64,4,server,,0.04707111971732229,0.99,0.9895870128184722,,0.22743480000644922,,,,,,,
12,train,mnist,tinycnn_mnist,iid,64,4,client0,0.00010836730345597592,,,,6.14657740003895,,,,20008.0,520.98046875,ok,,
12,train,mnist,tinycnn_mnist,iid,64,4,client1,9.796865087652634e-05,,,,5.931853999965824,,,,19992.0,515.953125,ok,,
12,eval,mnist,tinycnn_mnist,iid,64,4,server,,0.04634779312089086,0.99,0.9895870128184722,,0.21610409999266267,,,,,,,
13,train,mnist,tinycnn_mnist,iid,64,4,client0,9.966276410994117e-05,,,,5.983942099963315,,,,20008.0,520.65625,ok,,
13,train,mnist,tinycnn_mnist,iid,64,4,client1,8.65037525853667e-05,,,,5.902763499994762,,,,19992.0,507.5546875,ok,,
13,eval,mnist,tinycnn_mnist,iid,64,4,server,,0.046352047817781565,0.99,0.9895870128184722,,0.2503382000140846,,,,,,,
14,train,mnist,tinycnn_mnist,iid,64,4,client0,9.224487331170638e-05,,,,5.930218799971044,,,,20008.0,512.4921875,ok,,
14,train,mnist,tinycnn_mnist,iid,64,4,client1,7.740787646169207e-05,,,,6.182192400097847,,,,19992.0,508.71484375,ok,,
14,eval,mnist,tinycnn_mnist,iid,64,4,server,,0.04658978970535099,0.99,0.9895870128184722,,0.24662009999155998,,,,,,,
15,train,mnist,tinycnn_mnist,iid,64,4,client0,7.715065014903372e-05,,,,6.126931899925694,,,,20008.0,514.30078125,ok,,
15,train,mnist,tinycnn_mnist,iid,64,4,client1,7.148642550464758e-05,,,,5.860448000021279,,,,19992.0,510.1015625,ok,,
15,eval,mnist,tinycnn_mnist,iid,64,4,server,,0.04713636495731771,0.99,0.9895870128184722,,0.22089390002656728,,,,,,,
16,train,mnist,tinycnn_mnist,iid,64,4,client0,6.673125703419512e-05,,,,5.89840639999602,,,,20008.0,514.7421875,ok,,
16,train,mnist,tinycnn_mnist,iid,64,4,client1,8.333679467886146e-05,,,,6.109060200047679,,,,19992.0,511.72265625,ok,,
16,eval,mnist,tinycnn_mnist,iid,64,4,server,,0.04757728250604123,0.99,0.9895870128184722,,0.2363229999318719,,,,,,,
17,train,mnist,tinycnn_mnist,iid,64,4,client0,6.853022078810592e-05,,,,6.204969299957156,,,,20008.0,517.515625,ok,,
17,train,mnist,tinycnn_mnist,iid,64,4,client1,5.681049367408354e-05,,,,8.910740499966778,,,,19992.0,512.69140625,ok,,
17,eval,mnist,tinycnn_mnist,iid,64,4,server,,0.04797846503183246,0.99,0.9895870128184722,,0.2340332999592647,,,,,,,
18,train,mnist,tinycnn_mnist,iid,64,4,client0,6.16495314781005e-05,,,,6.332605000003241,,,,20008.0,518.49609375,ok,,
18,train,mnist,tinycnn_mnist,iid,64,4,client1,5.361427005753939e-05,,,,6.012981200008653,,,,19992.0,514.7734375,ok,,
18,eval,mnist,tinycnn_mnist,iid,64,4,server,,0.0475253884466365,0.99,0.9895870128184722,,0.2392705000238493,,,,,,,
19,train,mnist,tinycnn_mnist,iid,64,4,client0,5.601733185032747e-05,,,,5.950460799969733,,,,20008.0,521.18359375,ok,,
19,train,mnist,tinycnn_mnist,iid,64,4,client1,5.1911406277100434e-05,,,,6.006549100042321,,,,19992.0,516.25,ok,,
19,eval,mnist,tinycnn_mnist,iid,64,4,server,,0.047974231047555806,0.99,0.9895870128184722,,0.22217389999423176,,,,,,,
20,train,mnist,tinycnn_mnist,iid,64,4,client0,5.374660331097057e-05,,,,5.9991958000464365,,,,20008.0,522.16796875,ok,,
20,train,mnist,tinycnn_mnist,iid,64,4,client1,4.713010962360709e-05,,,,5.808943700045347,,,,19992.0,517.19140625,ok,,
20,eval,mnist,tinycnn_mnist,iid,64,4,server,,0.04940262262150645,0.989,0.9884506491821086,,0.21713160001672804,,,,,,,
